"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"nigricans",-0.00619999241692492,-0.0412444252287952,0.00608201811707557,-0.0132026510944482,-0.00259463973878985,0.0126486212094039,0.009747849919621,0.00306026670297918,0.00718137385543127,0.0137173330165487,0.00241555467045155,-0.0103521341404628,0.00556484146294045,0.000522185576725705,0.00291050520713011,0.0088797122922387,-0.00455920963168082,-0.000287352645584769,0.00333535259558113,0.00227841718917655,-0.00785831387438444,0.00196363926253413,0.00192069893787537,-0.000805766273700623,-0.00112573751712276,-0.00163346629321607,-0.00424505110601457,-0.000646950512222976,-2.91223873862859e-06,-0.00243946048442826,-0.00214006975463384,0.00076640535529735,-0.000104415196737564,-0.000657685887378595,0.00202196685419161,-0.000511974849325078,0.000697790855905932,-0.00045111241961879,-0.000292851681105722,0.000596142762068048,-0.00165024431612332,5.72069843930055e-05,3.69014838643932e-05,-0.000945045789956614,0.000299022960108786,-0.000126465333624721,0.00016484524828168,-0.00106738728772267,-0.000230299965079387,-8.23347476386862e-05,0.000594842214539326,0.000417700970789424,-0.000302557169460562,7.80878653269456e-05,9.80417921418426e-05,-0.000208228491155314,0.000236570832643717,0.000199832579092837,-0.000226131572309327,-9.37225266815524e-05,5.96824861497544e-05,-6.78995751182769e-19,6.2934756076358e-18,-3.10482887433743e-18
"cyanellus",0.160241279567773,0.00804816749315251,-0.0385437631835557,-0.031196049394865,0.00496337710195576,-0.0337653362041836,0.027008550687073,-0.029594675130861,-0.00802001237639844,0.00100187217758131,0.00739706974792447,-0.001590300783352,0.00814901928828335,-0.00678181106982479,0.00225457821843024,-0.00380367139829986,0.00221727203921869,0.00429008099838082,-0.00267966027100852,-0.00374337053891134,0.000131432320860175,-0.00261339966674772,-0.00713918754830894,0.00113083836581135,-0.00708945278364319,0.00174496022817649,-0.00266045948331884,0.00124709584401852,0.000471426793408938,0.000847284887589432,-0.00410004072619246,0.000822257851710246,-0.00158306074838388,-0.00541050162096546,-0.000542977272391261,9.12247416674578e-05,-0.00216323416668697,0.00086999936653827,0.00216447463292185,-0.00044082735752515,-0.000828293622062885,-0.00143233133129706,0.00109913729127819,-0.00200292273503458,-3.17936647004153e-05,-0.000288925922753512,-0.00385178195308498,0.000312163004577743,-0.00211002609093918,-0.000752366432950135,-8.33679257839345e-05,0.000716319772494256,-0.000746817721592896,0.000577663652743226,0.000246950307053727,0.000639874061913532,0.000146720705113905,-0.00064706389763192,-0.000795546314776848,-0.000502374005860387,0.000623433527483721,-1.23808350249495e-16,9.50092458915508e-18,2.09109055983799e-18
"macrochirus",0.0848926426330533,0.00371530176045761,-0.0462133563731416,0.00361895260422058,0.0129660476803073,-0.00262652369809129,0.00576704442710869,-0.0222863146867494,-0.00169164600001463,0.0160329885419791,0.0124443577432543,0.00733487897924415,0.0188037744370581,-0.000249842169754445,-0.00145376210399259,-1.01907363308287e-06,0.00177832131833665,-0.00787680605118348,0.000551842997099037,0.00152660815171837,0.00931327055723411,-0.00022235021445833,-0.00277340493499962,-0.000500623107891906,0.00231062819740629,0.000402685671016907,0.00153012037734172,-0.00114595238175202,-0.00431844730167073,-0.00163703644302636,-0.00257028461909849,0.00320624357015308,0.00207753710877828,0.000259215485907456,0.00126534411806042,0.000616429307589063,-0.00055727281140491,-9.23037068140169e-05,-0.000735348285550442,-0.000724630901114714,0.000470447547211301,-0.000580963889830497,0.000432900604902205,-0.000728730512473557,-0.000755646034794319,-0.000623845263130314,-0.000390836319936505,-0.00200650029459132,0.000607481286646359,0.000242110039891073,-0.000587390774358209,2.02967854208156e-05,0.000590622148474679,-0.000581620942752409,6.90933985942804e-05,0.0003719261899516,-0.000331114072462874,0.000589845968202024,9.47175212116906e-05,-2.96680839593737e-05,0.000440500204375593,-9.99703030061434e-17,6.54679617447372e-18,5.33313451822503e-18
"megalotis",0.0956224924508974,0.0100878528755747,-0.0510423287297964,-0.0382247587732005,-0.00805131975232198,0.00553145795028811,0.0307085095863087,-0.0279945602813236,-0.00815480612680047,0.00616639213760632,-0.00387371537268101,-0.000769012755533892,0.0109800762124908,0.00234340090175191,0.00442615789539794,-0.000633367566186399,0.00345417201780366,-0.00388469021557359,0.00337236927272608,0.0022303277834063,-0.00293833307300489,-0.00511528397331891,-0.00911865779611284,0.0014159359725211,-0.00286099572584463,0.0016895108327319,0.000824397992091434,0.00383060618469278,0.00224090228254738,0.00193509933951847,0.00046828805312681,-0.00137239097108404,0.00106704040357389,-0.00134737282421804,0.00213021836271105,0.00129783305152855,0.00225624129916401,0.00187044275576907,0.000761977482379332,0.000694588139178108,-0.000951479276651887,0.00169741165650097,-4.99250025597651e-05,6.89802293640625e-05,-0.00277119171084618,0.000183369786576493,-0.00117295826147278,0.00128642273512431,0.0010812882620727,-0.000170689977955545,0.0014594515613228,-0.00014765585229603,0.00027381098292673,-1.27872770165741e-06,0.000846116432692023,-4.06182842906835e-06,0.000456031951331487,-0.000188196585860418,0.000424941251441475,-0.000146194814917003,8.05611470441989e-05,1.0854763132587e-16,-1.81035459818131e-17,-3.39051664043063e-18
"gibbosus",0.163431822717877,-0.0155771320698408,-0.0542389983527658,-0.0145732565571251,0.00138654025238058,0.0121716549283671,0.0362005549634315,-0.0108349052549813,-0.00852815687467914,0.00374232478147974,-0.000835463297917173,-0.0271735129712673,0.00157442028327822,0.00269871339012282,0.00431905309141476,-0.00605656451086002,-3.24460448028665e-05,0.0144082922684955,-0.00165494289345789,-0.00565621585913458,0.00375334604383079,-0.00232206308424092,0.000530840194529181,-0.00538965874063636,-0.00110368734996378,0.000836957694757028,0.0013824844220157,0.00227265963692417,-0.00451528339350277,-4.64836866799834e-05,-0.00208473760111657,-0.000114513920394435,0.00363979184596471,0.00180283637696675,0.00116473005269075,0.00031457365464567,-0.00105576117051777,0.00239284089025063,-0.000294273735508916,0.000113295866934419,-0.000614697486049725,-0.000176189406648249,-0.00033615084790145,3.11758006434906e-06,0.000229653384146744,-0.000934386972667969,0.000623562447647155,0.000280488805422042,3.67366869824485e-05,-0.0011837174795243,-0.000155664305855551,-0.000531696719315808,-0.000163910290184536,-0.000188306741430503,0.000643563777408938,0.000628585774963659,0.000475305896050113,0.000607715934279829,-5.44635043271123e-05,-0.000375453082169892,0.000435444132932932,-1.68637873939352e-17,-2.90414833120201e-17,-8.76214325951076e-19
"dolomieu",0.180603671249054,-0.00462956860742439,-0.0371083344208899,-0.00609836834104083,0.0118479638908778,-0.0243330166559995,0.0205977883959282,-0.0218104918278905,-0.00921314892273548,0.00841090732010967,0.0086553132376441,0.00334015969318713,0.00645875202767417,-0.00184976039218422,0.00561377427599142,-0.00639540146444379,0.00123390095949059,0.00358047700756226,-0.000199844360939995,-0.00226037041377253,0.005500496681858,-0.00164028083982767,-0.00557987057941716,0.00260379122350031,-0.000946231295426865,-0.00111553834652512,0.00120968014913338,0.00395397306935026,0.00131557730302958,-0.000251237000175037,0.000451918075737069,0.000536081262877496,0.000210897507539885,-0.000339789588071608,0.00281525431704917,0.0016276655559801,-0.000406294565047924,-0.00164009545957401,0.00105871547313775,-0.000937413077130355,0.000185601651948971,0.000633319527260236,0.000115267614366416,-0.000190408009910663,-0.0021374209887164,0.000107879231090607,-0.000122196626114104,0.000537433238049736,-0.00156351575313733,-4.57643080075099e-05,0.000514265275053897,-5.09481379943677e-05,5.40573335672477e-06,-5.45577706802253e-07,-2.70673509387664e-05,-0.000258102914361335,0.000748655678343917,0.000687413813574366,0.000268214210835402,0.000228192014013885,0.000119108098325263,4.35565838387163e-17,-1.87887527632128e-17,3.21082848300898e-18
"salmoides",0.0890195709215208,0.0191916718218949,-0.0628103786898307,-0.044685424637654,-0.0132007047733743,-0.00272590914480366,0.0349533007378629,-0.0192325407418946,-0.00433173907214367,0.000873418937815927,0.00155918427773678,-0.00200867617907928,0.0114588982950691,-0.00430548288014489,0.00499501384894496,-0.00906375626744138,0.000974250913778274,-0.000738357680902659,0.00221877616100061,-0.0010668926129559,-0.00103090418588748,-0.00678408471522878,-0.000992401677052174,0.00241147517279376,-0.00458364176657124,0.00413443349158851,-0.00295195819669059,0.00564828276068417,0.00116216889699556,0.00216894700196346,-0.00204668114489893,-0.00417449106596861,0.000790310063044309,-0.00266066063954931,0.000284651831872133,0.00130267073639017,0.00141780947129677,0.00116910235623647,0.0012810181606771,0.000250539737859109,-0.000693087089150256,0.000241416478084068,0.000610759819435841,-0.00138559827606371,0.000342269169445678,0.000117544795423786,-0.000843405221414418,-0.000110540397943361,0.000823329656673447,-0.000308566508115003,-0.000181550820164794,-0.000369078948653377,0.000552358188531581,0.00062665519269502,0.000259260223923906,0.000252084153883049,0.000492333794839136,2.68431607698172e-05,0.00031858239837485,-0.000143458972153368,-4.8850629827674e-05,1.02763028514615e-16,-2.77363344427741e-17,-2.48630116846513e-18
"vipera",-0.00492345830049594,0.0559419740038023,-0.0907637393858265,-0.0355172182446033,0.0227678183492823,-0.0176294052689004,0.0302078527292161,-0.0156725369209901,-0.0289224540554357,-0.000774043332501145,0.0073496727204632,0.00831955498708828,0.00612228468329378,-0.00279488993552392,-0.00691897946596678,-0.00612322381867418,0.00262772094423602,-0.000418048579802544,0.00276764432866509,0.00222193904119604,-0.0031891669009017,0.000799384940383758,0.00337192287675979,-0.00400284776004204,-0.0059533308633723,0.00148771979014673,-0.00294138126043153,0.000511733109618075,0.00638406793141373,-0.00210703173347261,-0.000198997078152795,-0.00214529698726274,-0.00069869497604042,-0.00248405326138111,4.73534604528462e-05,0.000250072159901656,-0.000371067291729361,0.00157842399258334,-0.00207873788698268,-0.00166631969657779,-0.000230630012982715,-0.000664194013709396,0.000218257898547902,0.000571862351924378,0.00188521105226012,0.00247198556187194,-0.000505631165844272,-0.00169317785184463,7.28165364060609e-05,-0.00123564002643221,-0.00043736630395457,-0.000251190667180078,0.000132375187763842,0.000171723661211946,0.00020531574618492,-7.09047652336935e-05,0.000276844982802196,-9.96319679610884e-05,0.000932093380863174,-0.00010213970453532,-6.74815533857302e-05,-1.35193681710797e-16,-2.58000558135623e-17,3.35360634665834e-18
"nigrum",-0.0248610470937255,-0.0206017953798539,0.0215235966734234,-0.00260077984859511,0.00588515790848881,0.0025919599208782,-0.0207646149076207,0.00209132946898665,-0.0101679303143932,0.00175616266387201,-0.0018308985591338,0.00364369518444701,0.000443376042552122,-0.00812490884373577,-8.44133469506557e-05,0.00131879804952622,0.00248896891839643,-0.000757626065155779,-0.000492880011672231,0.00531034040534495,-0.00210217125767394,-0.00295401876513903,-0.00358367777396113,0.000857081002338284,0.00132594827294776,0.000923954161536122,0.000929917563864433,0.00232357064135047,-0.000629926043792201,0.000525608127024483,0.000133133548858084,0.00116764983691346,0.000938351993062856,0.0014013357467176,0.000346725310666111,0.00149471281427881,0.000343113453799795,-0.00082736149111991,0.000105394207172578,0.00059082695173914,0.000696823718805385,0.0011393195503366,-0.00124901073172919,0.000236609999021115,-0.000773339434516867,0.000740201160036997,0.000127968973507215,0.000170109152293595,-0.000317316449463986,-7.74445870854933e-06,0.000134524945232578,-0.000193419327730388,0.000397507079472293,-0.000336717405143581,-0.000461641471646746,-0.000174296390069447,-0.000402848001858553,8.50590368313383e-05,1.5664729214507e-05,2.13529341592146e-05,0.000112912653466439,-7.15432047424809e-17,5.17362711822779e-17,1.58549201299615e-19
"radiosum",0.091198531447209,0.0837166103493923,0.00634081142091978,0.0078704523760407,-0.0131371911605644,0.0329915754242119,-0.0438495744592324,0.00929794796976208,0.00390960104901581,-0.00630587324356685,-0.00105408624493616,-0.0030318663746827,-0.0047291653684439,-0.00138222031890364,0.000984685954190976,0.0115514808956522,0.000576499589030294,0.00375836571326747,-0.00610630114578857,0.0054258586692754,0.00313598194901624,-0.00157842759910239,0.00597552504921248,-0.000515257945855364,-0.000201755561039349,0.0027456420693312,-0.000738936916968317,-0.000328252073140404,0.00119752764820041,0.00622542343354543,-0.00186028387337525,0.00112807669327391,0.000954921235289514,0.00345474729900775,-0.0017732904220811,-0.00216856065681636,-0.00251078473646272,-0.00183165170776422,-3.63812485191159e-06,-0.000608631089539229,-0.00075098195874204,-0.00356112253450941,-0.0018345006163023,0.000316953766987177,-0.000558475752670611,0.00143665961980635,-0.00368217994677618,0.00242446885259387,-0.00125275130551871,-0.000269291413573993,-0.0011783205298697,-0.000734687450419838,-0.00235250876287027,0.000206295973891494,-0.00196445297678356,0.00113234022939454,-0.00108863856661029,0.000607302894593524,0.000651683744552933,0.000705185721374804,0.000872574795793049,7.13415902099342e-17,-1.71633107261312e-17,-4.55451314063734e-18
"crossopterum",0.286105115260258,0.00394239590526363,0.0146414684692965,0.0825103756602178,0.1401329072769,0.0594199508701896,0.0243177481426347,0.0355990596280553,0.0176057084324471,-0.0619669201307838,0.028451973446202,0.0220950530340245,0.0167861470054642,0.0133424774864423,0.0204013878795337,0.0295745950209133,-0.0156314547975893,0.0015504179636784,-0.00584814094397733,0.00474923107164747,0.00905082195311119,-0.00985435428009883,0.00781892041618961,0.0073048660156702,0.00410905859112589,0.00928826671619958,-0.0034873779748053,-0.00803365106614188,0.0130892509042979,0.0134256538247952,0.00313876528512747,-6.67524990527822e-05,0.00220377585063574,-0.00256260335525741,0.00590077541247079,0.00192812890677274,-0.00357517919716511,0.00340467986204927,-0.00224961588341076,0.0012561246753598,0.000433232495477329,-0.000591851310836195,-0.00254924257343212,0.00185165737805094,-2.43737953729926e-05,-0.00393440866816917,-0.0022234213292926,-0.00262248651065541,-7.91955464877408e-05,-0.00215314583338191,0.00103456582375309,-0.00242583703302343,-0.00103684626170009,0.000743868352860302,-0.00163163989508109,-0.00147860498475182,0.00126984444885272,-0.000297943045029091,-0.000614016586024177,-0.000451445373384858,0.000205835592243506,-1.26293494122046e-17,7.14596500969387e-18,1.60948939912085e-18
"flabellare",0.0349647068520687,-0.0418650163665284,-0.0123908162476274,-0.00387309306788345,0.00060699117751353,0.011679985359304,-0.016171778477058,0.000542172861300579,0.00143444985506734,0.00798104586405097,-0.00744693160145246,-0.00802039715404965,0.00147447989545502,-0.00633715709798214,0.0021282636696739,0.0053332726552179,-0.00420584762716833,0.00270319723980933,0.00408506426191637,0.00182957958483944,-0.00478983124213167,-0.000760391625522988,0.000754948353416345,-0.00069589837685659,-0.000933213539595084,-0.0015652216479383,-0.00333043578257019,-0.000162926266249953,0.000761014813887912,-0.00130003161211828,-0.000432777235812609,0.000745242115687548,-0.000679773321883707,-0.000656633078398055,0.00125700364844617,0.000450059546104216,0.00106785610406337,0.000280623401064936,0.000223597805354291,-0.000459125290918714,-0.000768535919600849,-0.000196121425694952,8.7879934059338e-05,0.000290517906706122,-5.8247348124102e-05,4.27159225679124e-05,-0.000575064603923345,-0.000518141644756704,0.000638503229125401,0.000175159269702953,-0.000229557171505073,-8.00176126432023e-05,-0.000289516711052492,0.000643854198752571,-6.74198423033055e-05,-5.14111893537806e-05,-0.00013274569793234,0.000116097638952002,-0.000277436908056878,2.00716906463361e-05,-1.37877244594411e-06,-9.08101657734583e-17,1.12799118292977e-16,-2.85676605829836e-18
